text,label
gempa magnitudo juni waktu indonesia bagian barat lokasi pusat gempa berada di darat kilometer tenggara kolaka kedalaman kilometer dirasakan ih kolaka ih kolaka timur bmkg,1
sungai meluap jiwa terdampak banjir di gorontalo bencana banjir kembali merendam ratusan,1
play good leader yang keren ya banyak baca dan menonton film,0
gempa magnitudo kedalaman kilometer febuari waktu indonesia bagian barat koordinat kamu kilometer tenggara melonguane sulut tidak berpotensi tsunami bmkg,1
pemain tambang dan industri ekstraktif yang menyebabkan kalimantan selatan tergenang banjir disamping menguasai sumberdaya ekonomi juga berkuasa di atas sumberdaya politik banyak dari mereka yang berstatus sebagai pejabat baik di daerah atau di pusat inilah wujud nyata sistem oligarki,0
yang lagi marah marah akibat hujan yang mengakibatkan banjir semoga doamu di kabulkan,0
kemarin mimpi tentang gempa,0
kalimantan tidak dikasih bencana gempa tapi bencana oligarki dan banjir,0
tingkat aktivitas siaga merapi keluarkan rentetan awanpanas guguran sejak tanggal januari merapi memasuki fase erupsi yang bersifat efusif yang dikenal juga sebagai tipe merapi,1
kak bantu rt dan likenya untuk donasi korban banjir kalsel,0
terjadi awanpanas guguran di tidak merapi pada tanggal pukul waktu indonesia bagian barat durasi detik jarak luncur sama ke arah hulu kali gendol statuswaspada sejak mei,1
awanpanas guguran merapi tanggal juni pukul waktu indonesia bagian barat tercatat di seismogram dengan amplitudo mm dan durasi detik estimasi jarak luncur sama ke arah barat daya merapisiaga sejak november,1
ih semoga tidak tsunami nih betul allah nak uji,0
info gempa magnitudo aug waktu indonesia bagian barat lokasi kilometer baratdaya kabupaten malang jawa timur kedalaman kilometer,1
semoga nilai ujian nasional kemarin kece pakai badai begitu juga sama anak yang ujian nasional tahun ini amin,0
gempa magnitudo desember waktu indonesia bagian barat lokasi kilometer tenggara bolaanguki bolsel sulut kedalaman kilometer tidak berpotensi tsunami bmkg,1
gempa magnitudo kedalaman kilometer maret waktu indonesia bagian barat koordinat kilometer baratlaut malukutenggarabrt tidak berpotensi tsunami bmkg,1
angin puting beliung rusak rumah di sumbar,1
buka pendaftaran statistics festival ugm himpunan mahasiswa statistika ugm dengan bangga mempersembahkan olimpiade nasional statistika pada statistics festival ugm dengan grand tema conquer,0
biar tidak kekeringan,0
fadilah halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir,0
puting beliung terjang perairan sumenep nelayan berlarian via,1
viral di media sosial video memperlihatkan polisi sedang menembaki sejumlah pelaku aksi balap liar di jakarta timur bagaimana kejadiannya,0
gempa dirasakan magnitudo kedalaman kilometer april waktu indonesia bagian barat koordinat pusat gempa berada di laut kilometer tenggara sumbawabarat ntb dirasakan sumbawa ih denpasar ih mataram bmkg,1
halo sahabattangguh cuaca ekstrem tidak hanya menyebabkan bencana banjir saja lah potensi bencana puting beliung amp tanah longsor juga dapat terjadi yuk simak apa saja yang harus dilakukan sebelum saat dan setelah bencana terjadi jangan lupa dicatat no kontak pentingnya ya,1
angin puting beliung di serdang bedagai rusak rumah,1
makanya itu kalau sudah kena azab yang kena semuanya tidak cuma yang maksiat mau tsunami mau virus gempa lucinta luna,0
gempa lokal di medan merdeka bukan bang,0
awanpanas guguran merapi tanggal mei pukul waktu indonesia bagian barat tercatat di seismogram dengan amplitudo mm dan durasi detik jarak luncur sama ke arah barat daya merapisiaga sejak november,1
stand up rigen rakelna review makanan tidak enak tapi harus pura pura enak sapa tahun baru,0
monmap emaknya katanya seram setengah dunia gelap di laut banyak tubuh manusia tetapi bukan berenang ini anaknya saja nyeremin kemarin tsunami tiba sekarang buat suara dentuman walau katanya itu dentuman bulan dari sih bocah krakatau,0
awanpanas guguran merapi tanggal maret pukul waktu indonesia bagian barat tercatat di seismogram dengan amplitudo mm dan durasi detik jarak luncur sama ke arah barat daya merapisiaga sejak november,1
pada kamis di kabupaten pangkep provinsi sulawesi selatan terjadi banjir dan angin puting beliung bpbd dan dinsos sudah berikan bantuan,1
gempa magnitudo desember waktu indonesia bagian barat lokasi kamu kilometer tenggara tutuyan boltim sulut kedalaman kilometer tidak berpotensi tsunami bmkg,1
waktunya pengumuman selamat kepada perkasa yang berhak mendapatkan hadiah giveaway tawapemersatubangsa suci dari kompastv terima kasih kepada semua partisipan giveaway semalam ya,0
itu kekeringan sayang januari lupa pakai handbody setiap selesai mandi ya,0
biasa lepas bah besar kemarau sejak banjir surut minggu lepas tak hujan lagi kat temerloh nih,0
jam berapa sih aku di luar menyandar tembok malu semalam harusnya kalau ada dentuman knceng atau gempa kan lebih kerasa,0
gempa magnitudo pusat gempa di laut kilometer barat daya seluma kedalaman kilometer dirasakan ih seluma ih bengkulu bmkg,1
hai ailee unyu badai cetar membahana di sini,0
gempa dirasakan magnitudo kedalaman kilometer april waktu indonesia bagian barat koordinat pusat gempa berada di darat kilometer baratlaut kendari dirasakan kendari bmkg,1
jauhkan kami dari azabmu ya allah amin bismillahhirrahmannirrahim krakatau dentuman gempa merapi merapierupsi,0
banjir yang saat ini terjadi adalah hasil dari apa yang selama ini ditanam hasil berupa bencana yang dirasakan oleh rakyat karena keuntungan hanya dinikmati oleh pemilik modal,0
guys kalau gue open donasi untuk bantu saudara kita yang kena korban banjir di kalsel dan gemba di sulbar bagaimana oke tidak,0
gempa magnitudo kedalaman kilometer april waktu indonesia bagian barat koordinat kilometer baratdaya kabupaten malang jawa timur tidak berpotensi tsunami bmkg,1
ponorogo dilanda puting beliung rumah rusak,1
gempa magnitudo kedalaman kilometer april waktu indonesia bagian barat koordinat kilometer timurlaut malukubrtdaya tidak berpotensi tsunami bmkg,1
rumah rusak korban puting beliung di medan mengungsi ke rumah tetangga,1
kecelakaan beruntun libatkan kendaraan orang terluka,0
gempa magnitudo januari waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer baratdaya kaimana kedalaman kilometer dirasakan bmkg,1
namanya lempeng bumi itu bergerak setiap saat namanya tubrukan gesekan patahan itu juga bisa terjadi sewaktu waktu dalam skala berbeda beda itulah kenapa gempa bisa terjadi setiap menit di berbagai daerah,0
gempa magnitudo mei waktu indonesia bagian barat lokasi pusat gempa berada di darat kilometer barat laut bukittinggi kedalaman kilometer dirasakan ih bukittinggi bmkg,1
gempa magnitudo april waktu indonesia bagian barat lokasi kamu pusat gempa berada di darat kilometer tenggara aceh singkil kedalaman kilometer dirasakan aceh singkil bmkg,1
padahal orang mulia ya,0
gempa magnitudo november waktu indonesia bagian barat lokasi kilometer baratdaya kaur bengkulu kedalaman kilometer tidak berpotensi tsunami bmkg,1
gempa magnitudo november waktu indonesia bagian barat lokasi kilometer baratlaut serambagianbarat maluku kedalaman kilometer tidak berpotensi tsunami bmkg,1
gempa dirasakan magnitudo kedalaman kilometer mei waktu indonesia bagian barat koordinat kamu pusat gempa berada di laut kilometer barat daya kota sabang dirasakan ih sabang bmkg,1
sekolah pada tinggi jabatan pada tinggi masa iya tak tau penyebab banjir lucu juga hehe,0
dan dari dulu pasti loadingnya agak lama menunggu teman berbicara eh ini gempa ya dulu baru merasa eh iya goyang ya astagfirullah,0
siklon tropis badai sirkuler yang menimbulkan angin perusak sampai daerah sekitar mil dari pusatnya,1
tadi pagi bunyi jedang jedung na gue kira gempa tapi kaca doang yang geter,0
anjir pintar juga ini var menetralkan diri,0
serius sudah kenapa sih kalau ada gempa gue tidak pernah merasakan,0
dayat setengah dua an ncang gue yang dengar jelas kalau gue malah memimpikan gempa itu habis anak gue bangun menangis bogor bagaimana yat,0
masih suka bingung atur porsi makan saat diet jangan khawatir detikers berikut jurus yang bisa kamu terapkan untuk pola hidup yang lebih sehat,0
musim hujan kebanjiran musim kemarau kekeringan memang ya tidak ada yang benar kayak aku selalu salah dimata kamu,0
gempa magnitudo januari waktu indonesia bagian barat lokasi kilometer baratlaut kep aru maluku kedalaman kilometer tidak berpotensi tsunami bmkg,1
gempa magnitudo januari waktu indonesia bagian barat lokasi pusat gempa berada di darat kilometer timurlaut majene kedalaman kilometer dirasakan majene ih mamuju ih mamasa ih politeknik manufaktur negeri bandung bmkg,1
gempa magnitudo maret waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer barat daya kota sabang kedalaman kilometer dirasakan ih banda aceh bmkg,1
meski tanpa atribut front pembela islam buka posko dapur umum dan bantu evakuasi korban banjir di kalsel,0
puting beliung di medan hancurkan belasan rumah warga,1
rumah rusak diterjang puting beliung di batam,1
bukan hanya banjir garut juga dilanda longsor dan pergerakan tanah,1
gempa magnitudo desember waktu indonesia bagian barat lokasi kamu kilometer tenggara tutuyan boltim sulut kedalaman kilometer tidak berpotensi tsunami bmkg,1
awanpanas guguran terjadi kembali pada pukul waktu indonesia bagian barat dengan durasi detik awanpanas guguran tidak terpantau secara visual karena cuaca berkabut awanpanas yang terjadi masih dalam jarak lt kilometer masyarakat diimbau untuk tetap tenang statuswaspada sejak mei,1
perjuangan panjang melawan covid di rumah saja ya,0
awanpanas guguran merapi tanggal juni pukul waktu indonesia bagian barat tercatat di seismogram dengan amplitudo mm dan durasi detik jarak luncur sama ke baratdaya merapisiaga sejak november,1
video penataan dan perbaikan pantai dari abrasi,0
enakan bioskop indonesia kan hehe,0
lo kan tetap ada proses hukum sidang dan lain lain,0
ngeri baca berita tentang gempa,0
banjir terjadi di kabupaten bolaang mongondow selatan provinsi sulawesi utara pukul waktu indonesia bagian barat dengan tma cuma akibat hujan dengan intensitas tinggi dan meluapnya sungai salongo sungai molibagu sungai tolondadu dan beberapa sungai lainnya infobencanabnpb pusdalopsbnpb,1
perekonomian nasional terdampak maka kita juga harus cepat bergerak memberikan bantuan sosial bagi masyarakat termasuk subsidi tarif listrik subsidi gaji membantu usaha mikro kecil dan menengah sampai membantu tenaga kerja yang menjadi korban pemutusan hubungan kerja indonesiamaju,0
banjir di mutiara gading timur bekasi banjir,1
jumatan di masjid baiturrahim kompleks istana kepresidenan jakarta hari ini dengan khatib bapak kiai sama ruf amin dalam khotbahnya kiai sama ruf berpesan agar bangsa indonesia tetap menjaga kerukunan dan persatuan di tengah pandemi ini,0
buka pendaftaran statistics festival ugm himpunan mahasiswa statistika ugm dengan bangga mempersembahkan kompetisi essay statistika pada statistics festival ugm dengan tema achieve your future,0
salah satunya gue dikiranya gempa,0
titisan air mata kini kekeringan,0
gerak lempeng hasilnya gempa bukan dentuman,0
gempa magnitudo pusat gempa di laut kilometer tenggara pulau siberut kedalaman kilometer dirasakan ih pulau siberut bmkg,1
banjir terjadi di kabupaten poso provinsi sulawesi tengah dengan tma cuma mengakibatkan apa sawah amp rumah terendam masih dalam pendataan selain melakukan kaji cepat amp koordinasi trc bpbd kabupaten poso telah mengevakuasi warga terdampak pusdalopsbnpb infobencanabnpb,1
hongkong tunda ratusan penerbangan karena badai wipha,0
gempa magnitudo desember waktu indonesia bagian barat lokasi pusat gempa berada di laut kilometer baratdaya bantul kedalaman kilometer dirasakan ih yogyakarta ih bantul bmkg,1
gempa dirasakan magnitudo kedalaman kilometer febuari waktu indonesia bagian barat koordinat pusat gempa berada di darat kilometer barat daya dompu dirasakan ih bima bmkg,1
pemerintah daerah hendaknya menerapkan strategi intervensi berbasis lokal dan strategi pembatasan berskala lokal agar penanganan menjadi lebih detail dan fokus jadi keputusan dalam merespons penambahan kasus covid di provinsi kabupaten kota selalu berdasarkan data sebaran,0
banjir terjadi sejak senin di kabupaten kotawaringin timur kalimantan tengah telah merendam rumah bupati kabupaten kotawaringin timur menetapkan status tanggap darurat penanganan bencana banjir sejak tanggal september selengkapnya,1
sungai meluap jiwa terdampak banjir di gorontalo berita selengkapnya klik banjir bencana bnpb,1
kalau mau data genom harus meminta ke richter scale gede itupun izinnya banyak banget mesti,0
puting beliung di sidrap sulawesi selatan menewaskan orang,1
tolong segi manfaatnya omnibus untuk lingkungan apa malah merusak hutan menimbulkan bencana banjir dan tanah longsor merugikan semua orang dengan mudahnya lara penguasa menggunduli hutan,0
banjir di kabupaten pidie jaya yang mengakibatkan kurang lebih unit rumah unit musala dan unit sekolah terendam bpbd kabupaten pidie jaya bersama instansi terkait telah memberikan nasi bungkus kepada warga terdampak banjir pusdalopsbnpb infobencanabnpb,1
banjir di kabupaten blora provinsi jawa tengah unit rumah terendam jalan desa rusak tergerus air dengan panjang meter dan lebar meter apa sawah terendam tma cuma pusdalopsbnpb blora,1
gempa dirasakan magnitudo kedalaman kilometer maret waktu indonesia bagian barat koordinat pusat gempa berada di darat kilometer barat daya kabupaten tasikmalaya dirasakan ih sancang ih karangnunggal ih cipatujah ih salopa bmkg,1
untung visa gue sudah approved sebelum rekening tabungan terkena badai,0
gempa magnitudo pusat gempa di laut kilometer tenggara pulau siberut kedalaman kilometer dirasakan padang ih pasaman ih tanah datar ih agam bmkg,1
terjadi awanpanas guguran di tidak merapi pada tanggal pukul waktu indonesia bagian barat dengan amplitudo mm durasi detik jarak luncur meter ke arah hulu kali gendol statuswaspada sejak mei,1
sejak tahun an bahaya yang dimaksud di waktu tengah malamnya doomsday clock sudah bukan hanya perang namun juga masalah perubahan iklim secara global kayak global warming dan kawan kawan,0
gempa magnitudo pusat gempa di laut kilometer tengggara bolaang mongondow selatan kedalaman kilometer dirasakan ih kotamobagu bmkg,1
gempa magnitudo oktober waktu indonesia bagian barat lokasi pusat gempa berada di darat kilometer barat laut tomado kedalaman kilometer dirasakan kulawi bmkg,1
